"Lon","Lat","Warmest_Month_SST","SE","Mask"
114.225006103516,-22.2749938964844,28.2900009155273,0.708050162434686,1
114.225006103516,-22.2249984741211,28.2900009155273,0.706740288577251,1
114.225006103516,-21.9749984741211,28.1399993896484,0.658170424108155,1
114.225006103516,-21.9249954223633,28.0799999237061,0.640819535126998,1
114.225006103516,-21.875,28.0300006866455,0.622657934680369,1
114.225006103516,-21.8249969482422,27.9799995422363,0.605107565155461,1
114.225006103516,-21.7749938964844,27.9500007629395,0.59246708116651,1
114.225006103516,-21.7249984741211,27.9500007629395,0.583835895430957,1
114.225006103516,-21.6749954223633,28.0200004577637,0.57804641898577,1
114.225006103516,-21.625,28.1200008392334,0.573732008898464,1
114.274993896484,-22.4249954223633,28.3099994659424,0.7060294078232,1
114.274993896484,-22.375,28.3099994659424,0.70960652939256,1
114.274993896484,-22.3249969482422,28.3099994659424,0.712701253720427,1
114.274993896484,-22.2749938964844,28.3199996948242,0.715779215002046,1
114.274993896484,-21.9249954223633,28.1299991607666,0.648755704399928,1
114.274993896484,-21.875,28.0699996948242,0.629889793108408,1
114.274993896484,-21.8249969482422,28.0200004577637,0.61340018617736,1
114.274993896484,-21.7749938964844,27.9799995422363,0.600016199049012,1
114.274993896484,-21.7249984741211,27.9699993133545,0.589786152642463,1
114.274993896484,-21.6749954223633,27.9899997711182,0.582605595993871,1
114.274993896484,-21.625,28.0799999237061,0.577973907886968,1
114.274993896484,-21.5749969482422,28.1800003051758,0.574266506258656,1
114.325012207031,-22.375,28.3199996948242,0.712923019872325,1
114.325012207031,-22.3249969482422,28.3299999237061,0.717333457851501,1
114.325012207031,-21.8249969482422,28.0799999237061,0.623545691690164,1
114.325012207031,-21.7749938964844,28.0400009155273,0.608805951009945,1
114.325012207031,-21.7249984741211,28.0200004577637,0.597785080103852,1
114.325012207031,-21.6749954223633,28.0200004577637,0.588466773153561,1
114.325012207031,-21.625,28.0400009155273,0.582025636961361,1
114.325012207031,-21.5749969482422,28.1399993896484,0.578007848797717,1
114.325012207031,-21.5249938964844,28.2399997711182,0.574165355531402,1
114.375,-21.875,28.2099990844727,0.651466708734216,1
114.375,-21.8249969482422,28.1599998474121,0.634894737904067,1
114.375,-21.7749938964844,28.1100006103516,0.619592311942022,1
114.375,-21.7249984741211,28.0799999237061,0.606881540658058,1
114.375,-21.6749954223633,28.0699996948242,0.596692974678041,1
114.375,-21.625,28.0799999237061,0.588227823486233,1
114.375,-21.5749969482422,28.1100006103516,0.582488381226173,1
114.375,-21.5249938964844,28.2099990844727,0.577971147145111,1
114.424987792969,-21.875,28.2999992370605,0.662706162700078,1
114.424987792969,-21.8249969482422,28.25,0.647480550629894,1
114.424987792969,-21.7749938964844,28.2000007629395,0.632289579920435,1
114.424987792969,-21.7249984741211,28.1599998474121,0.618292296288824,1
114.424987792969,-21.6749954223633,28.1299991607666,0.606202566486997,1
114.424987792969,-21.625,28.1299991607666,0.596353108495287,1
114.424987792969,-21.5749969482422,28.1399993896484,0.58786907513981,1
114.424987792969,-21.5249938964844,28.1900005340576,0.582943794363254,1
114.475006103516,-21.8249969482422,28.3299999237061,0.658945392380761,1
114.475006103516,-21.7749938964844,28.2800006866455,0.644108913096295,1
114.475006103516,-21.7249984741211,28.2399997711182,0.630104045198401,1
114.475006103516,-21.6749954223633,28.2099990844727,0.616869021721702,1
114.475006103516,-21.625,28.1800003051758,0.604084973421999,1
114.475006103516,-21.5749969482422,28.1800003051758,0.594425504207893,1
114.524993896484,-21.7749938964844,28.3700008392334,0.656431475002498,1
114.524993896484,-21.7249984741211,28.3199996948242,0.64221093324738,1
114.524993896484,-21.6749954223633,28.2800006866455,0.627954152446855,1
114.524993896484,-21.625,28.25,0.613891391792123,1
114.575012207031,-21.7249984741211,28.3899993896484,0.653169257270491,1
114.825012207031,-21.5249938964844,28.6299991607666,0.655945392366792,1
114.825012207031,-21.4749984741211,28.6100006103516,0.643631227378434,1
114.875,-21.5749969482422,28.75,0.682549157717627,1
114.875,-21.5249938964844,28.7299995422363,0.671196195908266,1
114.875,-21.4749984741211,28.7000007629395,0.658818374534117,1
114.875,-21.4249954223633,28.6800003051758,0.646932201931708,1
114.924987792969,-21.625,28.8400001525879,0.702841093059958,1
114.924987792969,-21.5749969482422,28.8299999237061,0.696244754295221,1
114.924987792969,-21.5249938964844,28.8199996948242,0.687833061220997,1
114.924987792969,-21.4749984741211,28.7999992370605,0.676103861083748,1
114.924987792969,-21.4249954223633,28.7700004577637,0.663873532937026,1
114.924987792969,-21.375,28.75,0.652546779511464,1
114.924987792969,-21.2749938964844,28.7299995422363,0.63294204059859,1
114.924987792969,-21.2249984741211,28.7199993133545,0.625222986832385,1
114.975006103516,-21.5749969482422,28.9200000762939,0.711003412807654,1
114.975006103516,-21.5249938964844,28.9099998474121,0.704328098444973,1
114.975006103516,-21.4749984741211,28.8999996185303,0.695018473752455,1
114.975006103516,-21.4249954223633,28.8799991607666,0.683576973951202,1
114.975006103516,-21.375,28.8600006103516,0.671694469589279,1
114.975006103516,-21.3249969482422,28.8400001525879,0.659994804604467,1
114.975006103516,-21.2749938964844,28.8199996948242,0.649093900234834,1
114.975006103516,-21.2249984741211,28.8099994659424,0.639311121366838,1
114.975006103516,-21.1749954223633,28.7900009155273,0.629774277996464,1
